# boon-phase0-container-occurrences-v1
# path	line	byte_column	ordinal	construct	category	reason	context_sha256
crates/boon_compiler/src/distributed_compiler.rs	2887	20	22	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/distributed_compiler.rs	2927	16	73	BTreeMap	dense-id-table	engine-id-table-context	3f87a8b9e642239627b79210df2e70a58d4f6d1f12b4f845b3248c8a05ed61df
crates/boon_compiler/src/distributed_compiler.rs	2932	22	74	BTreeMap	name-lookup	name-or-path-key-context	2fcfdbccb37b8994676eac8301b116d9283ad4dd84d1a53ecbeded4b7f566ec0
crates/boon_compiler/src/distributed_compiler.rs	2942	21	75	BTreeMap	dense-id-table	engine-id-table-context	bd0c7690d0dfd88ea45721f6bc150ee88f58fab4a21ab89905694d0d44b272b8
crates/boon_compiler/src/distributed_compiler.rs	2942	38	23	BTreeSet	membership	set-membership-structure	bd0c7690d0dfd88ea45721f6bc150ee88f58fab4a21ab89905694d0d44b272b8
crates/boon_compiler/src/distributed_compiler.rs	2990	28	24	BTreeSet	membership	set-membership-structure	fc2d17a8ac6a112287ab6e7f0812b79d0d767dfe729220d58b65538c38354926
crates/boon_compiler/src/distributed_compiler.rs	3141	40	25	BTreeSet	membership	set-membership-structure	8a18bd84865aec7a7627ff3b0b940e9eefb7c4a62cb65a92b69028140f7034e7
crates/boon_compiler/src/distributed_compiler.rs	3158	22	76	BTreeMap	dense-id-table	engine-id-table-context	3e99997602745074fb84acd3d8fc9bd5ae64f7b2ff83377dc73af57723ce9b13
crates/boon_compiler/src/distributed_compiler.rs	3206	13	77	BTreeMap	dense-id-table	engine-id-table-context	032bc01d220a00d9beb03465340f96de3d5ac18135f514d16770818b06873558
crates/boon_compiler/src/distributed_compiler.rs	3206	47	26	BTreeSet	membership	set-membership-structure	032bc01d220a00d9beb03465340f96de3d5ac18135f514d16770818b06873558
crates/boon_compiler/src/distributed_compiler.rs	3207	18	78	BTreeMap	dense-id-table	engine-id-table-context	b4abe73ffa81bdf5d4a775e865c2e1aa4ff7761e3eeaa24ff808fcf05bb7bfb5
crates/boon_compiler/src/distributed_compiler.rs	3277	20	27	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/distributed_compiler.rs	3306	23	28	BTreeSet	membership	set-membership-structure	f6a372ae6eebc3b568ee523e0125c0e94bfebe77bcbe73b1166162b3d7478a0b
crates/boon_compiler/src/distributed_compiler.rs	3345	23	29	BTreeSet	membership	set-membership-structure	f6a372ae6eebc3b568ee523e0125c0e94bfebe77bcbe73b1166162b3d7478a0b
crates/boon_compiler/src/distributed_compiler.rs	3378	27	79	BTreeMap	dense-id-table	engine-id-table-context	74556abef4ed6fbf8dfd29a5b20c31e7533528045dd81609704cb47711b86f67
crates/boon_compiler/src/document_executable_backend.rs	5	24	1	BTreeMap	dense-id-table	engine-container-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_compiler/src/document_executable_backend.rs	5	34	1	BTreeSet	membership	membership-container-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_compiler/src/document_executable_backend.rs	10	31	2	BTreeSet	membership	set-membership-structure	541519394e67f0fd303768f793ffcee245c5641baed58e589985153a005761d7
crates/boon_compiler/src/document_executable_backend.rs	13	35	2	BTreeMap	dense-id-table	engine-id-table-context	25959780d5112a2792d9abb6464d84afa4b684dffe46f2ca85941898e74fdf08
crates/boon_compiler/src/document_executable_backend.rs	14	29	3	BTreeMap	name-lookup	name-or-path-key-context	6f35cd80fb5bdc6d6f660dd7eaeafcf88af45edae3047e4eb88c203cb3f85123
crates/boon_compiler/src/document_executable_backend.rs	69	9	4	BTreeMap	dense-id-table	engine-id-table-context	27cd065caf00a32da8896681137e7474861117cfcec7d9350169b8ea09dcc6fa
crates/boon_compiler/src/document_executable_backend.rs	70	13	5	BTreeMap	name-lookup	name-or-path-key-context	ea87ec147efc8b95cb192cc7c0f8b746c94ba56c1b39871997ac013c8e3dfba3
crates/boon_compiler/src/document_executable_backend.rs	71	23	6	BTreeMap	name-lookup	name-or-path-key-context	bc7882122330d09419565de9f8a9a53560a3ba610162a44892276091d1e010c8
crates/boon_compiler/src/document_executable_backend.rs	91	34	3	BTreeSet	membership	set-membership-structure	8af8225954ac0230ba3fc411499e97502ccd1b6a512bd1f021948d4f81c8a069
crates/boon_compiler/src/document_executable_backend.rs	94	25	7	BTreeMap	name-lookup	name-or-path-key-context	bef85bd7f6d1105772f0a0bc70c28e51994ad7c858d19a436b0132c66001b921
crates/boon_compiler/src/document_executable_backend.rs	95	32	8	BTreeMap	dense-id-table	engine-id-table-context	16cffd5499ce40dba78515b9b4e3d2bd1f8530c6e2dea4fe405bbed148d239c0
crates/boon_compiler/src/document_executable_backend.rs	96	26	9	BTreeMap	name-lookup	name-or-path-key-context	c19faf27058c9f2149b9400ed124dfc1b313314718476d8cd5f26c1fdf2c56fc
crates/boon_compiler/src/document_executable_backend.rs	97	29	10	BTreeMap	dense-id-table	engine-id-table-context	5e5910509d634903bb7b9b408083fdd8d3c8806c6487be56333a8a5fcc85fdf9
crates/boon_compiler/src/document_executable_backend.rs	99	15	11	BTreeMap	name-lookup	name-or-path-key-context	e184fb340e49774ede4459cdf6d4c8a2f861c02f74262b74024f10815eee1a77
crates/boon_compiler/src/document_executable_backend.rs	102	23	12	BTreeMap	dense-id-table	engine-id-table-context	2747f9b05b6f42433dbba5f5ea8f6f54ffb382a59c55ba8981c4ff8cb2cd5986
crates/boon_compiler/src/document_executable_backend.rs	103	33	13	BTreeMap	name-lookup	name-or-path-key-context	bbbad5ee150469699cf3dcfd819bab6d198f670ff2e8aea1c07b14b686179838
crates/boon_compiler/src/document_executable_backend.rs	105	19	4	BTreeSet	membership	set-membership-structure	0b21e1ef39855beb997f64669634e64abe9cb967f4b0d0bcd543444681e9c695
crates/boon_compiler/src/document_executable_backend.rs	107	19	5	BTreeSet	membership	set-membership-structure	003163f99c2c699197c45ea0879cd9673d8346edcdd282afbd5c79f6fbb70ad6
crates/boon_compiler/src/document_executable_backend.rs	108	35	14	BTreeMap	dense-id-table	engine-id-table-context	fa4bc4133212a927f535a7e318184b108b6edeef3b835c5b8fd5e98c2af8a059
crates/boon_compiler/src/document_executable_backend.rs	109	24	15	BTreeMap	dense-id-table	engine-id-table-context	282045e2e8958854daacc0af45af00ad6ca9858eed577dd50ec28ae553598f6b
crates/boon_compiler/src/document_executable_backend.rs	111	26	6	BTreeSet	membership	set-membership-structure	332f8aba8f38b7f9ee7e2260a94365d2b7351ac236a7993f8a8fac6f4a932d75
crates/boon_compiler/src/document_executable_backend.rs	112	35	7	BTreeSet	membership	set-membership-structure	2666b9170a2f3604888c70a783849f637ebb51245ca165b70f8db0e9da278bbd
crates/boon_compiler/src/document_executable_backend.rs	113	32	8	BTreeSet	membership	set-membership-structure	0e007635f9161888d0ba014fba6f0913f9eba3d374b80d053727f173b4c83bcb
crates/boon_compiler/src/document_executable_backend.rs	114	21	16	BTreeMap	name-lookup	name-or-path-key-context	fb9fcaec902db2818e3df2e6118ec380fa2eb49c122c9a7ecb95f8574bf23937
crates/boon_compiler/src/document_executable_backend.rs	188	38	9	BTreeSet	membership	set-membership-structure	6bbdf4a0c610d7448126b336a18d26dd621f3b88e4f6e655be247ca3f2a27aaa
crates/boon_compiler/src/document_executable_backend.rs	191	42	17	BTreeMap	dense-id-table	engine-id-table-context	e3ab70f64901f23fafdd6cda88bdd563b4b996f5420de6462228815bc96e07e6
crates/boon_compiler/src/document_executable_backend.rs	192	36	18	BTreeMap	name-lookup	name-or-path-key-context	02fba9db04b52f69a0b8d48c5f7366eecc45b2ea54d00b2332b19b5b90d1c627
crates/boon_compiler/src/document_executable_backend.rs	194	38	19	BTreeMap	dense-id-table	engine-id-table-context	2124330ea6d9d81edd3ba68e089995767f2dd86930e8a1ef4b9418e69d578e63
crates/boon_compiler/src/document_executable_backend.rs	220	42	20	BTreeMap	dense-id-table	engine-id-table-context	0e33379ca29347ed33fec94c35e7ebf003e17d2dc125b121f08d6e157f47be2f
crates/boon_compiler/src/document_executable_backend.rs	253	23	21	BTreeMap	name-lookup	name-or-path-key-context	076285c7e348a14fc3fad9edbd9a288f849732a30f8f7d8815e936153ddbde1b
crates/boon_compiler/src/document_executable_backend.rs	256	31	22	BTreeMap	dense-id-table	engine-id-table-context	7188b516a7c8b55c436bf167f6ade398279317a10fe035438c876f2ccc656bb9
crates/boon_compiler/src/document_executable_backend.rs	257	41	23	BTreeMap	dense-id-table	engine-id-table-context	eb43f346194600af58e4e32a5e64a84a9c1255e2057e7f7d6bcf94c8bd555df9
crates/boon_compiler/src/document_executable_backend.rs	259	27	10	BTreeSet	membership	set-membership-structure	ddb255860d3744d44ccd8e23b5aae6158317cf81f8093a9fed16776a4bf0c2e0
crates/boon_compiler/src/document_executable_backend.rs	261	27	11	BTreeSet	membership	set-membership-structure	111357c7088256357652c2770ed9c118b3da2cf7df9b837176b9515e16283b32
crates/boon_compiler/src/document_executable_backend.rs	262	43	24	BTreeMap	dense-id-table	engine-id-table-context	42634de9a3c69027e261eb3b060f318b1e1c93cca8d40975fbb047f7f37d0005
crates/boon_compiler/src/document_executable_backend.rs	263	32	25	BTreeMap	dense-id-table	engine-id-table-context	64fa1352d1f2ca29c0b397a01ac9f0d3caf660c8b71e8556b1ea3c487b6579f0
crates/boon_compiler/src/document_executable_backend.rs	265	34	12	BTreeSet	membership	set-membership-structure	96b2d740688823c6709ba3e2d3c4ed1731ff3ee40866fbb12789d1694fab00fe
crates/boon_compiler/src/document_executable_backend.rs	266	43	13	BTreeSet	membership	set-membership-structure	d7979dc7b464449a0c2b4056874245353f9b949ac5e5cd8e145afda0901ef767
crates/boon_compiler/src/document_executable_backend.rs	267	40	14	BTreeSet	membership	set-membership-structure	6a9d7697c9aa76d350ffb8b5f17b22db7260800e76f3c6921ab0a7c1a64b68e5
crates/boon_compiler/src/document_executable_backend.rs	268	29	26	BTreeMap	name-lookup	name-or-path-key-context	52d9a7bf635928e958cade2151a3a3722a807229442fc75f757f2cc05fdb0ea7
crates/boon_compiler/src/document_executable_backend.rs	2720	20	15	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/document_executable_backend.rs	2721	28	27	BTreeMap	dense-id-table	engine-id-table-context	c3ca2c84e09e887547a2c18abcff62a324276305a2a543bf26a9cad28951790b
crates/boon_compiler/src/document_executable_backend.rs	2724	27	16	BTreeSet	membership	set-membership-structure	bf547a2eed2421b65664f3e9c7016e0fad7af83fa1ab472e561f345594389fcc
crates/boon_compiler/src/document_executable_backend.rs	2725	38	17	BTreeSet	membership	set-membership-structure	4e32b23ac82586b182f7de82fbf16d8fe1381f3589870ce1c6f34388f805ab9a
crates/boon_compiler/src/document_executable_backend.rs	2751	23	18	BTreeSet	membership	set-membership-structure	c919a9e211a5262014ce47de05fcd89b4218959caf06d42cf768225ed014eb07
crates/boon_compiler/src/machine_plan_backend.rs	9	24	1	BTreeMap	dense-id-table	engine-container-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_compiler/src/machine_plan_backend.rs	9	34	1	BTreeSet	membership	membership-container-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_compiler/src/machine_plan_backend.rs	301	25	2	BTreeMap	dense-id-table	engine-id-table-context	549856fb32dd8b7d3625ee6927c2f7b4a7bfd46cade20795ff9e77d55373f851
crates/boon_compiler/src/machine_plan_backend.rs	529	24	2	BTreeSet	membership	set-membership-structure	a7eed4fa72dfb2ad836a6e5e2ab47056875683980a0f3ff309ece9fc5548908a
crates/boon_compiler/src/machine_plan_backend.rs	583	57	3	BTreeSet	membership	set-membership-structure	b34450c30d04b4e0952093bf70bc8b0b9b5469ec60904b9e5862c2a3345dc296
crates/boon_compiler/src/machine_plan_backend.rs	585	21	4	BTreeSet	membership	set-membership-structure	73bfb8fc0c6e74cc6e9a6cdd057f0e10dcffa06262dad2564f516bb65c5f8a35
crates/boon_compiler/src/machine_plan_backend.rs	643	20	5	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/machine_plan_backend.rs	655	24	6	BTreeSet	membership	set-membership-structure	6cb6a797127617057b3a93f5a96213db893907f5ea18c6d44f3d72acdda2a22d
crates/boon_compiler/src/machine_plan_backend.rs	656	69	7	BTreeSet	membership	set-membership-structure	22b1372ee8ff28445ac0fdf04ed3d2b8794c341ad3bdce88d457e9fd26ef7c00
crates/boon_compiler/src/machine_plan_backend.rs	700	20	3	BTreeMap	dense-id-table	engine-id-table-context	d2197acff427f6bc060faa2c9cf97632ab937ae571e83a046c1f161cb5342978
crates/boon_compiler/src/machine_plan_backend.rs	704	20	4	BTreeMap	dense-id-table	engine-id-table-context	d2197acff427f6bc060faa2c9cf97632ab937ae571e83a046c1f161cb5342978
crates/boon_compiler/src/machine_plan_backend.rs	789	20	8	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/machine_plan_backend.rs	936	31	9	BTreeSet	membership	set-membership-structure	541519394e67f0fd303768f793ffcee245c5641baed58e589985153a005761d7
crates/boon_compiler/src/machine_plan_backend.rs	939	35	5	BTreeMap	dense-id-table	engine-id-table-context	424b0db59293a7b341307366ee1ddf2dbdc226039ea8fe3c44e9964c3670a3bc
crates/boon_compiler/src/machine_plan_backend.rs	939	68	10	BTreeSet	membership	set-membership-structure	424b0db59293a7b341307366ee1ddf2dbdc226039ea8fe3c44e9964c3670a3bc
crates/boon_compiler/src/machine_plan_backend.rs	967	20	6	BTreeMap	dense-id-table	engine-id-table-context	d2197acff427f6bc060faa2c9cf97632ab937ae571e83a046c1f161cb5342978
crates/boon_compiler/src/machine_plan_backend.rs	968	24	11	BTreeSet	membership	set-membership-structure	077f6757e852fe140d9429c3c0bd02f405943fb0a6ba3c2c991a589232d8328f
crates/boon_compiler/src/machine_plan_backend.rs	969	29	12	BTreeSet	membership	set-membership-structure	c845354078e2b186e49a4bf09e8018a568fd150f5df560a60e8d12c699aa03cd
crates/boon_compiler/src/machine_plan_backend.rs	970	35	13	BTreeSet	membership	set-membership-structure	921f662a4e6bbde20dc8887f543bff1e22617479d8bb1a020da7c2d5ad18c5d9
crates/boon_compiler/src/machine_plan_backend.rs	993	31	14	BTreeSet	membership	set-membership-structure	541519394e67f0fd303768f793ffcee245c5641baed58e589985153a005761d7
crates/boon_compiler/src/machine_plan_backend.rs	994	20	15	BTreeSet	membership	set-membership-structure	72d617ea32a7f7d38fe9665e1b508dfed6ed20414449ea1b9b5776e2f28d2619
crates/boon_compiler/src/machine_plan_backend.rs	1028	60	16	BTreeSet	membership	set-membership-structure	4eec073587bcf689d5c321696f7bc64074578567ebb6c487e3cdb8d29856e210
crates/boon_compiler/src/machine_plan_backend.rs	1045	24	17	BTreeSet	membership	set-membership-structure	38cd9cb15594d001418c0ce11f5b410b829948e630c1a6bbe17a04d4d2d0fe88
crates/boon_compiler/src/machine_plan_backend.rs	1046	27	7	BTreeMap	dense-id-table	engine-id-table-context	d7aada11e83f675639c74a7821fc5c7933a0cd031c929c4a3640b49e501f640f
crates/boon_compiler/src/machine_plan_backend.rs	1046	58	18	BTreeSet	membership	set-membership-structure	d7aada11e83f675639c74a7821fc5c7933a0cd031c929c4a3640b49e501f640f
crates/boon_compiler/src/machine_plan_backend.rs	1047	27	8	BTreeMap	dense-id-table	engine-id-table-context	eabc776ed11fdc244eed61e938fcbeb0a9c6115bc182772aea52bc7fc083f5b9
crates/boon_compiler/src/machine_plan_backend.rs	1048	25	19	BTreeSet	membership	set-membership-structure	61683a0031f10a50c3cb9bc08cb50f6e3cfd6a078511d69e80984b6591ce7971
crates/boon_compiler/src/machine_plan_backend.rs	1049	31	20	BTreeSet	membership	set-membership-structure	93ce6fce81c192310b914649b27713be99fbb168cc15a1770156583ea046bdd9
crates/boon_compiler/src/machine_plan_backend.rs	1050	20	21	BTreeSet	membership	set-membership-structure	72d617ea32a7f7d38fe9665e1b508dfed6ed20414449ea1b9b5776e2f28d2619
crates/boon_compiler/src/machine_plan_backend.rs	1074	29	22	BTreeSet	membership	set-membership-structure	959b1d24edea1e0d029395dc0c4a5b91f8ef0e1f2f5632331564daea2a826444
crates/boon_compiler/src/machine_plan_backend.rs	1128	24	23	BTreeSet	membership	set-membership-structure	38cd9cb15594d001418c0ce11f5b410b829948e630c1a6bbe17a04d4d2d0fe88
crates/boon_compiler/src/machine_plan_backend.rs	1129	27	9	BTreeMap	dense-id-table	engine-id-table-context	d7aada11e83f675639c74a7821fc5c7933a0cd031c929c4a3640b49e501f640f
crates/boon_compiler/src/machine_plan_backend.rs	1129	58	24	BTreeSet	membership	set-membership-structure	d7aada11e83f675639c74a7821fc5c7933a0cd031c929c4a3640b49e501f640f
crates/boon_compiler/src/machine_plan_backend.rs	1130	27	10	BTreeMap	dense-id-table	engine-id-table-context	eabc776ed11fdc244eed61e938fcbeb0a9c6115bc182772aea52bc7fc083f5b9
crates/boon_compiler/src/machine_plan_backend.rs	1131	25	25	BTreeSet	membership	set-membership-structure	61683a0031f10a50c3cb9bc08cb50f6e3cfd6a078511d69e80984b6591ce7971
crates/boon_compiler/src/machine_plan_backend.rs	1132	31	26	BTreeSet	membership	set-membership-structure	93ce6fce81c192310b914649b27713be99fbb168cc15a1770156583ea046bdd9
crates/boon_compiler/src/machine_plan_backend.rs	1133	20	27	BTreeSet	membership	set-membership-structure	72d617ea32a7f7d38fe9665e1b508dfed6ed20414449ea1b9b5776e2f28d2619
crates/boon_compiler/src/machine_plan_backend.rs	1180	23	11	BTreeMap	dense-id-table	engine-id-table-context	4a18383213063c98235444815220e5fb240df701efc2fb1580e6349e1a82bd57
crates/boon_compiler/src/machine_plan_backend.rs	1227	27	12	BTreeMap	dense-id-table	engine-id-table-context	72e75adf85c21ff58c35bcbbc731d9bba56f6829003a21c57f9b326e237be0d4
crates/boon_compiler/src/machine_plan_backend.rs	1299	64	13	BTreeMap	dense-id-table	engine-id-table-context	525b90cda225bbd6c57d77eb0ec855b2e2c694fbbc691da4b536e8b70f01325a
crates/boon_compiler/src/machine_plan_backend.rs	1987	42	14	BTreeMap	dense-id-table	engine-id-table-context	49e662d7924294691419ea0e75a1e0af39009d91fa08273512b5cede13500f17
crates/boon_compiler/src/machine_plan_backend.rs	2003	42	15	BTreeMap	dense-id-table	engine-id-table-context	49e662d7924294691419ea0e75a1e0af39009d91fa08273512b5cede13500f17
crates/boon_compiler/src/machine_plan_backend.rs	2165	39	28	BTreeSet	membership	set-membership-structure	8fb252fdd4b001a6eda50b92bb246ce426cd1f7138797d44195e4da2bb7a89a3
crates/boon_compiler/src/machine_plan_backend.rs	2298	27	16	BTreeMap	canonical-boundary	canonicalization-context	69606549f85d96d5a7152db8e213cc36f15a1437a0eb025b494a78235ff7571f
crates/boon_compiler/src/machine_plan_backend.rs	2300	37	29	BTreeSet	membership	set-membership-structure	492d4d92c84d7656710cc6979fb1922b8c676ac60ebf6165448283b65579a0d0
crates/boon_compiler/src/machine_plan_backend.rs	2354	20	30	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_compiler/src/machine_plan_backend.rs	2465	33	31	BTreeSet	membership	set-membership-structure	d10d0e7473e68660a3e30c596bc68b8d9696b4ac91c46252d339efbd6c74d834
crates/boon_compiler/src/machine_plan_backend.rs	2476	33	17	BTreeMap	canonical-boundary	canonicalization-context	cfc16fd4a151796d5e847f15de200a8a303eff61b6594607e78619addcc67d69
crates/boon_compiler/src/machine_plan_backend.rs	2677	20	32	BTreeSet	membership	set-membership-structure	a03ea9fd6f2afc486b72e1a92bbf5fb9ab09da99ed0c3c6c15b60e670d9d4d53
crates/boon_compiler/src/machine_plan_backend.rs	2843	27	18	BTreeMap	canonical-boundary	canonicalization-context	69606549f85d96d5a7152db8e213cc36f15a1437a0eb025b494a78235ff7571f
crates/boon_compiler/src/machine_plan_backend.rs	2865	43	19	BTreeMap	canonical-boundary	canonicalization-context	cb6bd268411a3a00bffb7d4ae193555cf6cc53c5f629f4961274243d215132ad
crates/boon_compiler/src/machine_plan_backend.rs	2865	61	20	BTreeMap	canonical-boundary	canonicalization-context	cb6bd268411a3a00bffb7d4ae193555cf6cc53c5f629f4961274243d215132ad
crates/boon_compiler/src/machine_plan_backend.rs	2891	27	21	BTreeMap	canonical-boundary	canonicalization-context	69606549f85d96d5a7152db8e213cc36f15a1437a0eb025b494a78235ff7571f
